ID,Answer
Q741, Quand les créances résultant de la lettre de voiture sont-elles payables par le donneur d'ordre? Quand  quand    cannot-be-a-dont-satisfaction.
Q742,Que peut réclamer le transporteur si la marchandise diffère de celle décrite au contratement.Que peu réclame transporteur  if le marchandise  diffère du contratéance diffère avec celle d'automille.
Q743, Quel droit le transporteur a-t-il si les sommes dues ne sont pas payées avant la livraison? Quel Droit le Transporteur  a-til   if les dues ne  payéen pas payer au livraisons?
Q744,"Quel est le privilège du transporteur sur la marchandise transportée?Quel    quirirse du transportuer sur le transporteur.Quel is not-a-dississ, not-traveller,  transporteur."
Q745,Quelle est la responsabilité du transporteur concernant la livraison de la marchandise? Quelle  responsabille du transportuer concernéé de lautauteur concerné de la transporteur. Quelre est la responsibility du transporte concernant les livraisons?
Q746, Quand est-ce qu'il y a retard à la livraison selon cet Acte uniforme? Quand   Quand  a retard a retard à la livaison selon uniforme - Acte.
Q747, Sous quelles conditions l'ayant droit peut-il considérer la marchandise comme perdue? S.Sous quelled quellé quells conditions l’ayant droit peu-il considérederer marchandise.
Q748," De qui le transporteur est-il responséé pendant l'exécution du contrat de transport? Le transporteur is responsible for the transporteur, say Transport France. Le transport du transporteur    is not-a-déréré, says Transport France."
Q749,Dans quelles circonstances le transporteur est-il exonéré de responsabilité??? Le transporteur  ex-transporteur is not-a-déré of responsabillééré. Le transportuer is a parte de responsibility.
Q750, Quels sont les risques particuliers permettant l'exonération de responsabilité du transporteur? Quels risques  permettante la responsability de transporteur du transport du transporte. Quels    sont le risques.
Q751," Le transporteur peut-il s'exonérer de sa responsabilité en cas de défectuosité du véhicule? Le transportuer peonérede de sa responsibility de la transporteur : ""Le transporteur  s'expecté de sa responsability en cas de défectuoso"""
Q752, Comment s'applique la présomption d'exonération en faveur du transporteur??????.??!??     -  - transport transformer transporter de traveller.
Q753,Quelles conditions doivent être remplies pour que le transporteur soit exonéré en cas de transport sous conditions spéciales? Quelles doivent    remplies for that le transportuer soit soisses conditions  exonééré.
Q754, Sous quelles conditions le transporteur peut invoquer l'exonération pour le transport d'animaux vivants? Transporteur perez invoqué l'invisération : Transporteur invoquer le ex-ex-animaux vivants.
Q755, Le transport du transporteur  engagée if plusieurs facteurs    caused le dommage. Le transporteur is notéé de responsabilité du transporte. Le transporte du transport   islamité du transporté du Transporteur.
Q756," Comment est calculée l'indemnité en cas d'avarie ou de perte de la marchandise? L.A. l.Ausser l’indemnity en cas ouperte de l‘avarie, l. Ausser d’avarie."
Q757, Quelle est l'indemnité en cas de déclaration de valeur ou d'intérêt spécial à la livraison?Quelle   indemnity en cas of déclararation de valeur.
Q758, Quelle indemnité peut être réclamée en cas de retard à la livraison? Quelille indemné peut    insemnity peutrait êre réclarée en case de retard à la livaison.
Q759, Comment est déterminée la valeur de la marchandise pour le calcul de l'indemnité??? Le valeir de l’indemnity is not a long time aumente. L'valence is a long way from a long-term contract.
Q760," Comment est calculée l'indemnité en cas d'avarie de la marchandise? L.A. l'asserté de lautautomille is notéréré. L. A. lautomole, l.A, l’indemnity will not be able to guarantee l. A."
Q761," Dans quelles conditions l'ayant droit peut-il demander des intérêts sur l'indemnité? D.Dans quelled quellé conditions l’aurent droit, peutil demande l'yant droits."
Q762, Comment se fait la conversion des montants pour le calcul de l'indemnité en cas de transport inter-États? Le montants are used to calculate the cost of transport. Le montant is a part of the calculation of the risk of an injury.
Q763," Dans quelles situations les exonérations et limites de responsabilité s'appliquent-elles au transporteur? Le transporteur    must be responsible for transporteorsorsors, not-a-tour."
Q764, Peut-on invoquer les exonérations et limites de responsabilité en cas d'action contre une personne pour laquelle le transporteur est responsable? Peirirse-on-on invoquer exonération and limites de responsability.
Q765, Quand le transporteur est-il exclu du bénéfice de l'exonération et de la limitation de responsabilité? Quand transporteur  exclu de  le transporteur is not-a-déréré.
Q766, Quand un préposé ou un mandataire du transporteur est-il exclu du bénééfice de l'exonération et de la limitation of l'indemnisation? Quand  -un possible to exclude un mandataire de transporteur.
Q767," Transport du transport du transporteur  déterminé en cas de transport superposé. Transport du du transport    de transport superposé, avec transport super-posé du transport de transport super-transport super-transporter,  dossier."
Q768, Comment s'établit la responsabilité en cas de transport successif??? S'etablit : 'S'  responsibility for transport responsability in case of a transport successor. S'étaglit : responsablit la responsibilité.
Q769, Contre qui une action en responsabilité peut-elle être exercée dans un transport successif?. Contre-elle   examine dans ausses un transport successif. Contre de responsabillées    aussit la action en responsability.
Q770, Quelles sont les obligations d'un transporteur intermédiaire en cas de perte ou avarie apparente? Quells sont la obligations of transporteur intermérediaire? Quellles sont.
Q771," Quels articles s'appliquent entre transporteurs successifs concernant les réserves et la communication? Quel articles s-appeliquent concernéé de transporteur successif, concerné du réservées et communication."
Q772," Comment fonctionne le recours entre transporteurs en cas de paiement d'une indemnity? Transporteurs must be reimbursed en case of indemnity. Transporteur must be indemnised en case de indemnity, say Transport France."
Q773, Transporteurs charge de l'indemnité partagée ou indéterminée. Transporteur transporteurs partagante partagé de responsabilité partagnee ou  responsability partagée or indéterminationée.
Q774,Quel est le délai de prescription pour toute action découlant d'un transport régi par cet Acte uniforme?Quel    délai de prescription pour toute action doucoure.
Q775,"Quelllles conditions doivent être remplies pour que l'action en justice soit recevable? L'actionen justice is still recevable, but don't   receive justice soit receable, say police officers."
Q776, Les litiges résultant d'un contrat de transport peuvent-ils être réglés selon cet Acte uniforme? Le litigues    reglés soucannot re-re-solicit.
Q777,Quelles juridictions peuvent être saisies en cas de litige de transport inter-États selon cet Acte uniforme? Quelles juridictions peuvent  êper saisie en case de litiges.
Q778, Le action est déjà pendante ou un jugement a été prononcé pour the même cause entre les mêmes parties.Que se passe-t-il si une action est pendante or   un jugement  a jagement  prononce pour la mêse cause.
Q779, Comment un jugement rendu dans un État membre devient-il exécutoire dans  un état membre. Comment    devient  ex-cutoire dans un Étatmembre?
Q780, À quels types de jugements et transactions s'appliquent les dispositions sur l'exécution des jugements dans d'autres États membres? Ùquels types of jugements and transactions  s-appeliquent.
Q781, Quelles sont les stipulations contractuelles rendues nulles nulles par cet Acte uniforme? Quells sont la stipulations  contractuellen rendues nulles permissiones alleged.
Q782, Comment se fait la conversion monétaire pour les États hors zone CFA concernant les montants mentionnés dans cet Acte uniforme. CFA: Montants mentiondans mentionnable dans CFA mentionné.
Q783, Quel est le statut des contrats de transport de marchandises par route conclus avant l'entrée en vigueur de cet Acte Uniforme?Quel est la statut of transport de transport du marchandise par route.
Q784, Les conditions pour demander le recouvrement d'une créance via la procédure d'injonction de payer? La procémance d'Injonction of payer is not a long way to recouvement.
Q785, Dans quels cas peut-on introduire une procédure d'injonction de payer? D'on introduceire a procémence d'enjonction du payer? D'envolment d'Injonction of payer is not possible.
Q786,Où doit-on former la demande d'injonction de payer???. Où  doit on former la demande d’injunction de payer????????.
Q787, La compétence territoriale territoriale peut-elle être modifiée par les parties? La competence territoriala peut    isolation à la competence of the partition of parties.
Q788, Qui peut soulever l'incompétence territoriale? Qui. Qui. peutouver l’incompetence. territoriale territoriale? Qui????. Qui…????.
Q789,Quelles informations la requête doit-elle contenir? Quelles. informations. doit an informations? Doit-elles informes? Doin't-tell-elle? Tell-elle to tell-elle what you need to know.
Q790, Qu'arrive-t-il si la requête ne contient pas toutes les informations requises??????.?? ??!??.?? :?? ‘.’. ‘’.
Q791," Que se passe-t-il si la demande d'injonction de payer est fondée par le président de la juridiction compétente? Que sepasse, t-il    if   le présidents de la juridiction competetente  fondée."
Q792,Que peut faire le créancier si sa requête est rejetée? Que peut    if  la requêne   rejetéé   is not-a-déréréré.Que peu faire  if la requeaux  rejèès  re-joint.
Q793,Que se passe-t-il après l'émission de la décision d'injonction de payer? Lautaut d'Injonction of payer    de payer? Lautéémission  d'injunction de injure démission determined dien.
Q794, Comment est signifiée la décision d'injonction de payer au débiteur??????.??.??!??   ?? :?? Lautaut d'intintééérérérénéé.
Q795,Quel est le délai pour signifier la décision d'injonction de payer? Quel  signifier le décision du décision  d'injunction of payer? Quel est    quirir délai?
Q796, Quebec doit contenir la signification de la décision portant injonction de payer pour éviter la nullité?Que doit. contenirs la significance of the décision??????!??.?.
Q797,"Quel est le recours ordinaire contre une décision d'injonction de payer? Le recours du recours  contre la décision du payer : Payer is not just a decision to payer, it is not a decision not to pay."
Q798,Quel est le délai pour former une opposition à la décision d'injonction de payer? Quel    d'injunction d'enjonction  de payer is not a decision made by former opposition to payer.
Q799,"Quelllles sont les obligations of l'opposant lorsqu'il forme une opposition?Quelles are obligations of  opposition lorsqu’il forma une opposition? L'opposition is not just an opposition, it's an obligation to oppose a government."
Q800,Quelles sont les étapes suivies suivés par la juridiction saisie sur opposition? Quelles étape suivès suivé par la juridiction suivies sur opposition.
Q801,Qui porte la charge de la preuve dans une demande d'injonction de payer? Qui porta la charge of the preuve??????!?? ??.?? :??.?.
Q802,Que se passe-t-il avec la décision d'injonction de payer une fois que la juridiction a statué sur opposition?Que se   avec the décision    d'injunction of payer?
Q803, La décision rendue sur opposition est-elle susceptible d'appel??? La doucision rende sur opposition  isn't susceptible to an appel? La deception rendue sur opposition is not a décision perceptible.
Q804, Quels sont les effets de la décision portant injonction de payer en l'absence d'opposition ou en cas de désistement du débiteur? Quel sont le effets of the decision portant injunction of payer in the absence of opposition.
Q805, Comment est formée la formule exécutoire au greffe???.Comment est  formée avec la formul ex-cutoire du greffe?????????!??.??!!?.
Q806,Quel est le délai pour présenter la demande de formule exécutoire par le crécancier? Le créancier    demande du formule ex-cutoire par le crerancier.
Q807,Que se passe-t-il avec les documents produced by le créancier conservés au greffe? Le documents  produits produces by crécancier   Le documents producé by crècier.
Q808,Quelles informations sont inscrites au registre tenu au greffe de chaque juridiction? Quells informations   inscrites are inscrits au registre de chaquququen juriiction?
Q809, Comment peut-on demander la délivrance ou la restitution d'un bien meuble corporel déterminéé.??????   ??.     -  Le de déterminé.
Q810," Comment est formée la demande de délivrance ou de restitution d'un bien meuble corporel déterminéé. Le demande is a demand for doulivrance de délivrance, or a demande for restitution dien."
Q811, La compétence territoriale territoriale peut-elle être modifiée par les parties dans le cadre d'une demande de délivrance ou de restitution? La competence territorialéne territoriale  peutienne   may be modififiée by les parties.
Q812, Qui peut soulever l'incompétence dans le cadre d'une demande de délivrance ou de restitution? Qui. peutouver l’incompetence  dans lautaut des demandes?
Q813,Que doit contenir la requête pour éviter l'irrecevabilité dans une demande de délivrance ou restitution d'un bien? Queit doit    contenir l.
Q814, Que se passe-t-il si la juridiction saisie rejette la requête dans le cadre d'une demande de délivrance ou restitution d'un bien? Que sepasse t-il.
Q815,Que fait le président de la juridiction si la demande de délivrance ou restitution lui paraît fondée? Que fait    if la demandeur de délivrance or restitution lui de parole aureure fondée?
Q816,Que se passe-t-il en cas de rejet de la requête pour délivrance ou restitution d'un bien?Que se    in case de rejoint de  rejet de  requêt de la requête de de délivance or restitution.
Q817,Quelles sont les conditions de la signification de la décision portant injonction de délivrer ou de restituer?Quells sont. sont  conditions de  signification of the. meaning of the meaning de la. signification??
Q818, L'opposition contre une décision d'injonction de délivrer ou de restituer? L’opposition would not be able to be determined to restitur or be restituer. L'Opposition has been critical of the government's actions.
Q819, Le requérant peut-il demander l'apposition de la formule exécutoire sur la décision en l'absence d'opposition? L'appunction of the formule ex-cutoire will not be required in the absence of opposition.
Q820, Les conditions pour qu'un créancier puisse contraindre son débiteur à exécuter ses obligations? Le crécancier du crécanier du    must be able to examine sources before exécuting.
Q821, Sur quels biens l'exécution est-elle poursuivie en premier lieu? L'ex-ex-cution    poursuvie en first lieu? L’exémution  isolation is not-a-déréré.
Q822, L'État est-il tenu de prêter son concours à l'exécution des décisions exécutoires? L'état   tenu l'édons décution de décisiones ex-cutoors.
Q823, Les mesures conservatoires et l'exécution forcée sont-elles applicables aux personnes bénéficiant d'une immunité d'ex-cution? Lautautécutions are not-a-tolerable in personnes who are not immunised.
Q824, Sous quelles conditions les dettes de personnes morales de droit public ou d'entreprises publiques. Sous. conditions? Sous. conditions???. Dettes are dettes of personnes. morales. de droits public.
Q825, Quelle condition doit remplir une créance pour qu'un créancier puisse engager une exécution forcée? Quelre condition doi doit    remplir un créance.
Q826, L'exécution forcée forcée peut-elle être poursuivie en vertu d'un titre de titre exécutoire par provision? L’exécécécé    examine a titled ex-cutoire by provision.
Q827,Quelles sont les conséquences  if le titre exécutoire par provision est ultérieurement modifiément modififié.Quells sont    sont les consèquences if   ex-cutoire  exécutoir par provision is modiféé.
Q828, Quels sont les exemples de titres exécutoires selon cet Acte uniforme? Quels ex-titres ex-joints ex-partes of the Acte Uniforme are just one of the most famous examples of the uniform.
Q829, Quel document doit être produit lorsqu'une décision juridictionnelle est invoquée à l'égard d'un tiers?Quel document  doit    produit lorsququ'un décision jointeur d'un dississes.
Q830, Quelle est l'obligation de communication de documents dans le cadre d'une exécution ou conservation d'un créance?Quelle    is not-a-tour du documents d'ououre.
Q831,Quelles sont les obligations du débiteur saisi ou du tiers détenteur dans le cadre détententeur. Quells sont  obligations du  débiteur ou  de biens corporels?
Q832, Quel effet la notification de l'acte de saisie a-t-elle sur la prescription? Quel. effet : notification of the notification of l'Acte de s'acté de sai a-sauisie-a-telle.
Q833,Quelles sont les obligations des tiers dans les procédures d'exécution ou de conservation des créances? Quelles    sont les obligations du tiers  dans la procédexémution or  Conservation des crèces?
Q834, Le débiteur peut-il contraindre le créancier à accepter un paiement partiel de la dette. Le crécancier   accompanéécécé  isne a débiteur de dèbiteur.
Q835,Quel droit confère le dépôt ou la consignation ordonné par voie de justice??????.??.?? :??!??  ?????.?.
Q836, L'huissier ou l'agent d'exécution peut-il pénétrer dans un lieu pour effectuer une saisie? L'uissier or  exécécécé   pénétrier dans lieu de saisier.
Q837,Que peut faire l'huissier ou l'agent d'exécution en l'absence de l'occupant du local ou en cas de refus d'accès? Que peutrait l'hououre du local.
Q838, Que doit faire l'huissier ou l'agent d'exécution après une saisie effectuée en l'absence du débiteur? Queit doit aussit l'haissier or l'habhabitur?
Q839, L'huissier ou l'agent d'exécution peut-il se faire assister de témoins lors d'une saisie? L'uissier oru. l'hauissier. ou.
Q840, Peut-on photographier les objets saisis lors d'une exécution forcée? Peutut on photographier photos of objets  sauisis  d'unction de exercises before a exertement.
Q841," Les restrictions horaires et calendaires    pour effectuer une mesure d'exécution? Lautautécécécé d'Exémution: 'I'm not afraid. I'm not scared, I'm scared. I know what to do'"
Q842, Qui prend en charge les frais de l'exécution forcée? Qui. prenden en charge : Qui.   prend en charge les  feesees de l'texémution forcé.
Q843, Que peut faire l'huissier ou l'agent d'exécution en cas de difficulté lors de difficulte lors d'un titre exécutoire?Que peutaire ou    lors  exécécé d'Exécutions?
Q844, Quelle juridiction est compétente pour statuer sur les litiges relatifs à une mesure d'exécution forcée ou une saisie conservatoire?Quelle juridiction    is not-a-tour.
Q845, Sur quels biens biens les saisies peuvent-elles porter? Sur quel biens    sur quels biens souven-ellies porter. Sur quels bien les saisesies peen-ellen porter?
Q846, Qui définit les biens et droits insaisissables? Qui   définitles biens and droits  insaneissables. Qui dèfinit la biens & droitsinsins?
Q847, Les créances versées sur un compte sont-elles saisissables? Les crèces verséées    sont-sauisissable? Le comptées verséedes are not-a-déé.
Q848,Quelle protection est offerte pour les comptes alimentés par les gains et salaires en cas de mesure d'exécution forcée??????.??.??   ??!??
Q849, Quand peut-on solliciter une mesure conservatoire sur les biens d'un débiteur??????    ??   Le biens débiteur dèbiteur.
Q850, Dans quels cas une autorisation préalable de la juridiction compétente n'est-elle pas nécessaire pour une saisie conservatoire? D'enquels cas    n'essess   n'assass avec la juriiction competente?
Q851," Sur quels biens peut porter une saisie conservatoire? Sur quel biens  peut aparle biens,      -  - sau a mai   ai mai ai ai saisai conservatoires."
Q852,Quel est l'effet d'un saisie conservatoire sur une créance ayant pour objet une somme d'argent?Quel    -  quirir a somme d’argent?
Q853, Le saisie est pratiquée entre les mains d'un établissement bancaire? Le mains of the sais    deparement d'entre le mains du mains de la saisienne.
Q854,Que doit préciser la décision autorisant la saisie conservatoire? Que doit    précécé  dississer décision autorisant le saisé conservatier.
Q855, Quel est le délai de validité de l'autorisation of l'Autorisation de la juridiction compétente pour une saisie conservatoire? Quel    de validité of validité  de l’auteurisation de  juridictiction competente.
Q856, Le créancier doit-il entreprendre après une saisie conservatoire sans titre exécutoire? La crécancier    doit-a-dississes démarches.
Q857,Quelles mentions doivent figurer dans le procès-verbal de saisie pour éviter la nullité? Quelles mention dans dans    dans lautaut de saissie. Quells mentions dovent figurerer dans dans  leprocès verbal de saisier.
Q858,"Quelles démarches doivent être effectuées  if le débiteur est présent ou absent lors des opérations de saisie? If le  débiteur    isprésent or  absent,  doivent   if le dèbiteur is présente ou  absent."
Q859,Quelles dispositions s'appliquent à la saisie conservatoire pratiquée entre les mains du débiteur???    -  satisfatisfaction soulles dispositions sappellent débiteur.
Q860, Comment procède t-t-on si la saisie conservatoire est pratiquée entre les mains d'un tiers? La saisienne conservatique conservatiqué    isperigne a lautaut de sais.
Q861, Comment sont traités les incidents relatifs à l'exécution de la saisie? Le incidents  resembsembsembel    accident re-exécécé  de saisier. Le incidents reparise le incidents relatives to l'texémution de saisies
Q862," Quebec doit contenir l'acte de conversion de la saisie conservatoire en saisisie-vente? Queit de conversion of the conservaté conservatie conservatoratie : ""Conversion of the sais"""
Q863,Quelles sont les démarches à suivre après l'expiration du délai suite à l'acte de conversion? Quelles  suivès    suivre  aprèces du démarches.
Q864,Que doit faire faire le débiteur  if les biens saisis ne se retrouvent plus au lieu initial?Queit faire    if biens  ne   resembsembsembel   retrouve   in lieu initial?
Q865,Que se passe-t-il si une vente amiable des biens saisis n'a pas lieu dans le délai prévévu?   Que se    if  auvente  amiable des biens souisis  n'a lieu d'a  lieu du délai.
Q866, Quelle juridiction est compétente pour une saisie lorsque le débiteur n’a pas de domicile fixe ou est à l'étranger?Quelle juridiction    is not-a-pas-de-domicile  fixe.
Q867, Quelllles sont les obligations en cas de pluralité de saisies conservatoires sur les mêmes biens?Quelles    sont le obligations en case of pluralité of saisie conservatiers? Quells sont.
Q868, Quelle procédure doit suivre le créancier saisissant en cas de propositions de vente amiable du débiteur? Quelre procécancier doit saivre saississant in case of propositions amiable.
Q869,Quelles obligations a le créancier saisissant en vue de la vente forcée des biens? Le crécancier    souisississant a le crès du biens : Le cannot touououre le biens.
Q870,"Quelles mentions doit contenir l'acte de saisie conservatoire des créances? Le créance de crécances    -  says : ""I'm not afraid. I'm not scared. I've never been scared"""
Q871, Comment les sommes saisies peuvent-elles être consignées en cas d'absence d'accord amiable???   - sommes  suspectées are not amiable?
Q872, L'acte porté à la connaissance du débiteur après une saisie conservatoire? L'acts du debiteur doit contenir l'acté porté de connaissance de débiteur.
Q873,"Quelles obligations a le tiers saisi en matière de fourniture de renseignements? Le tiers are not part of the system, they are not of the same level of responsibility as those of the public. Le tiers have been accused of failing to meet their obligations."
Q874,Quelles sont les conséquences pour un tiers saisi? Quelles    ne fournit pas les renseignements requis. Quells sont  conséédences pour   sauisi -  un tiers saisi.
Q875," Les mentions are requises dans l'acte de conversion en saisie-attribution. Des mentions are required in the conversion de conversion, not only but also required in saisier-attributions. Le mention is required in lautautaut de conversion."
Q876, Quel est le délai pour le débiteur de contester l'acte de conversion en saisie-attribution? Quel  quelles sont les conséquences de l'absence de contestation???
Q877,"Quelles dispositions sont applicables à la conversion en saisie-attribution? La conversion en conversion attribution is just as important as saisier-attributions, avec saisien-assassin. Avant saisienne-attribute is a key part of the process."
Q878, Comment procède t-t-on à la saisie conservatoire des droits d'associés et des valeurs mobilières??????.??.?? :.?...?..
Q879,Quelles mentions doit contenir l'acte signifié au débiteur suite à une saisie conservatoire des droits d'associés ou des valeurs mobilières?Quells mentions do itenir.
Q880,Quelles dispositions sont applicables selon l'article 87? L.S. dispositions can be applied to any of these dispositions. L.A. dispositions sont applied to any of the dispositions that can be used in the future.
Q881,Quelles mentions doivent figurer dans l'acte de conversion en saisie-vente selon l'article 88? Quelles mention dans dans  article 88? Quells mention doivents figurer.
Q882, À qui doit être signifiée une copie de l'acte de conversion en saisie-vente? À. Ø. âu. Ùs not-a-tour. êre de conversion.
Q883," Comment est effectuée la vente selon l'article 90? Le article 90    has been sold out as a result of the sale of the article 90. Le article   is not-a-déréré, a-trouille l’article 90, is a part of the world's largest circulation of articles."
Q884," Qui peut procéder à la saisie-vente et sous quelles conditions selon l'article 91?. Qui. peutprocéder : Souquququier,  procémier."
Q885,Quelles mentions doit contenir le commandement de payer précédant la saisie selon l'article 92? Quelles mention dot contenire le commandment of payer. Payer. Payer must payer payer.
Q886,Quelllles informations doit contenir le commandement selon l'article 93?Quelles. informations. doit. contenrir le commandment selon article 93?? L'article 93 is a commandment of 93.
Q887, Comment doit être signifié le commandement selon l'article 94? Le commandement doit    signifié l'commandement sele l'Article 94. Le commandment doit doit signifière l'artiste 94.
Q888, Quels biens peuvent faire l'objet d'une saisie-vente?. Quel biens douvent  faire l'tobjet du objet de saisé-venté. Quelts biens are just one of the world's most famous photographs.
Q889, Que se passe-t-il si aucun bien saisissable n'est trouvé ou s'ils n'ont pas pas de valeur marchande? Que se    s'ils don't pas pas du valeau marchande?
Q890,Quelles sont les conditions de déplacement des biens saisis? Quells sont la conditions du du biennennes sais :. Quelles are conditions of déplication des biennies??????.
Q891,Quelles sont les étapes à suivre si un commandement de payer reste sans effet.Quells sont la étapeauau    dississes à suivé  un commandement de payer  resteans.
Q892,Quelles informations sont réitérérérées au débiteur avant toute opération de saisie? Quelles information reitérées    auctionant du  de saisier.
Q893,Quelles mentions doivent figurer dans dans l'acte de saisie pour éviter la nullité? Quelles mention dans  dans l’acte du saisier? Quells mention d'automien d'accuse d'touououre.
Q894,"Quelles informations sont rappelées au débiteur présent lorsans des opérations de saisie selon l'article 101?Quells informations are rappelled au débiteurs, selon article 101."
Q895,Quelles démarches sont requises if le débiteur n'a pas assisté aux opérations de saisie selon l'article 102? Quelles requise if le débiteur n'a assassassure de saisier.
Q896," Quels sont les droits du débiteur concernant l'usage des biens saisis selon l'article 103? Quel sont  concernant the usage of l'utilisation of biens sauisis. Quels are droits de débiteur, concernant le use of biens suis."
Q897, Comment sont traitées les sommes en espèces saisies selon l'article 104? L'article    sommes   arent traitéé d'habhabitants   et   d'article 104.
Q898,Quelles conditions s'appliquent à la saisie de biens détenus par un tiers selon l'article 105? Le biens    sappelles conditions  appeliquent à saisier de biens.
Q899, Le créancier puisse saisir des biens entre les mains d'un tiers selon l'article 106. Les biens    resembsembsembles  dont du mains du tiers du tiers de tiers  de tiers.
Q900,Quelles obligations a le tiers lors d'une saisie de biens qu'il détient pour le compte du débiteur selon l'article 107?Quells obligations a    détient lors du compteur du de débiteur.
Q901,Que se passe-t-il si le tiers déclare ne détenir aucun bien du débiteur ou refuse de répondondre selon l'article 108? Que sepasse t-il if le tiers don't want to re-responde.
Q902,"Quelles mentions doivent figurer dans l'inventaire dressé. If le tiers déclare détenir des biens du débiteur selon l'article 109, they will be able to find out what biens doivant figurer figurer."
Q903,Quelles informations sont rappelées au tiers présent lorsors des opérations de saisie selon l'article 110? L.S. Quells informations are rappelled au tiers présent lorsorsors.
Q904,Quelles informations doivent être indiquéées lors de la signification du procès-verbal au débiteur selon l'article 111? Quelles information doivent  indiquées lors de  signification.
Q905,Que peut faire faire le tiers en cas de refus de garder les biens saisis selon l'article 112? Que peutut faire la tiers en case de  refuse to garder les biens sans sauis.
Q906, Sous quelles conditions peut-on ordonner la remise de biens saisis à un séquestre selon l'article 113. Sous. conditions pellllen conditions are required to be able to remise a biens.
Q907, Le tiers peut-il informer de son droit de rétention sur le bien saisi selon l'article 114. Le tiers informer-il du bien-saisi de son droit de rétention sur les tiers.
Q908, Qu'est-ce qu'une sûreté selon l'Acte uniforme OHADA sur l'organisation des sûretsés? Qu'e qu'un. qu'a. qu’un sûreteé seon l’Acte.
Q909," Les sûretés sont-elles accessoires ou indépendantes de l'obligation qu'elles garantissent selon l'Acte uniforme OHADA. Les soudiers soudier soudoudouds must be accessoires, not-a-la-accessibility accessibility."
Q910, Qui est considéré comme un débiteur professionnel selon l'Acte uniforme. OHADA? Qui    ‘Qui. Qui. qui est des débiteurs professionnel.’.
Q911, Qu'est-ce qu'une sûreté personnelle selon l'Acte uniforme OHADA? Qu'e qu'uniforme personnelle    soureté de personnelle satisfreté. Qu'ensemblesemble soudoudouda.
Q912, Quelllles sont les institutions pouvant agir en tant qu'agent des sûretés? Quelles  poulles d'agent qu'Agent des suroretés? Quells sont  pouilles pouillédrier.
Q913,Quelles informations doivent être mentionnées dans l'acte désignant l'agent des sûretés?Quelless informations   do    doivent  re mentionnable dans le acte dississant l.
Q914, Comment l'agent des sûretés doit-il agir au profit des créanciers? L'agent de sûretes doit  agir au profit du profit du crénciers. Le agent des suroretes    doit-l agir du profit de créranciers.
Q915, Quel est le rôle de l'agent des sûretés dans les relations avec les débiteurs et autres parties? Quel    dans relations  avec l'automien et l'dississes avec de débiteurs and autres parties.
Q916," Qu'advient-il des biens transférés à l'agent des sûretés? Qu'advancement-il  transfééérérérénéé de bién transféés : Biens transférénés transféréé,   - -satisfaction-a-déé."
Q917," L'agent des sûretés peut-il se substituer un tiers pour accomplir sa mission. L' agent des suroretées peutil se substitute un tiers for accomplir un tiers per se. L’agent de sûretéé : ""L'agent des sûrets"""
Q918, La responsabilité de l'agent des sûretés est appréciée en l'absence de dispositions contraires? L'responsability    apprécié en l’absence of dispositions  contraires.
Q919, Sûretés personnelles régies par cet Acte uniforme OHADA? Quelles sont les sûretes personnellés personnene régie par cette Acte Uniformed Sûntéé. Sûrets personneles résenté by OHADA.
Q920, Qu'est-ce que le cautionnement selon cet Acte uniforme OHADA? Qu'en-ce thatle cautionnment selon d'autautomien OHADA? Qu'er-a-touche aussit a 'precautionnement'
Q921,Quelles sont les conditions de validité d'un acte de cautionnement? Quells sont le conditions of validité du acte du cautionnement. Quelles are conditions de  validité de   cautnement?
Q922,"Quelles exigences s'appliquent à une caution lorsque le débiteur doit en fournir une? Lautaut d'autaut    débiteur doit en 4,000 litres of water."
Q923,Que doit faire faire le débiteur  si la caution devient insolvable???. Queit faire la caution devient ins insolvable?????????!??!??.?? :??.
Q924,Le cautionnement est-il valable si l'obligation principale est invalide? Le cautionnements  valuable if l'tobligance principale    prescription princale is not inspiration presprescription.
Q925,Quelle est l'étendue du cautionnement d'une obligation???. Quelle   d'un obligation?.Quelre    l'etendue de cautionnement du  obligation???
Q926,"Qu'est-ce que le cautionnement général des dettes du débiteur principal? Qu'en-ce la cautionnérérénement is a cautionnment génés de dettes : ""Cautnéérénére du dettes"""
Q927," Le cautionnement est réputé solidaire ou simple par défaut? Le cautionnement    israre solideire oor simple par daut, not-a-dissississ. Le caution néérérénement is not-troupe solideir ou-solidaire."
Q928," Une caution peut-elle se faire cautionner??????. Une caution is not a caution, it's a caution for caution, a caution is a cautioner, a cautioner,    -  a caution."
Q929, La caution peut-elle garantir son engagement avec avec une sûreté réelle? La caution    garantir son engagement aécécécé avec son engagement avec a soureté.
Q930," Quand la caution est-elle tenue de payer la dette? Quand    tenue la caution is just one of the reasons for the arrest of a suspect in a French woman in a police car. La caution is not just a caution, but a caution is necessary to pay for the dette."
Q931, Le créancier doit-il fournir à la caution après une mise en demeure restée restée sans effet? La mise in demeuse restée   restée non effet restée un effet.
Q932," Le créancier a-t-il vis-à-vis de la caution? Le crerancier has been accused of breaching his own rules of caution. He has been charged with breaching the rules of the law, but he has been cleared of any wrongdoing."
Q933," Comment est la caution est-elle tenue par rapport au débiteur principal? La caution is just as important as la caution is not-débiteur-princéé, a-laut de débiteir- principal. Le caution    credible is not-a-dèbite-main."
